"id","timestp","permission","rootUrl","snippet","requestUrl","typ","ind","firstPartyRoot","parentCompany","watchlistHash","extraDetail","cookie","loc"
"1","1737035047379","monetization","https://www.canada.ca/",NULL,"https://dpm.demdex.net/id?d_visid_ver=5.5.0&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=A90F2A0D55423F537F000101%40AdobeOrg&d_nsid=0&ts=1737035045412","advertising","-1",NULL,"Adobe",NULL,NULL,"0",NULL
"2","1737035050328","monetization","https://www.canada.ca/",NULL,"https://canada.tt.omtrdc.net/rest/v1/delivery?client=canada&sessionId=b6eb7c98060f42a9a6f98515955f10ed&version=2.11.2","advertising","-1",NULL,"Adobe",NULL,NULL,"0",NULL
"3","1737035047212","monetization","https://www.canada.ca/",NULL,"https://c.go-mpulse.net/api/config.json?key=KBFUZ-C9D7G-RB8SX-GRGEN-HGMC9&d=www.canada.ca&t=5790117&v=1.632.0&if=&sl=0&si=rv3m8t0644e-sq6oti&plugins=AK,ConfigOverride,Continuity,PageParams,IFrameDelay,AutoXHR,SPA,Angular,Backbone,Ember,History,RT,CrossDomain,BW,PaintTiming,NavigationTiming,ResourceTiming,Memory,CACHE_RELOAD,Errors,TPAnalytics,UserTiming,Akamai,LOGN&acao=&ak.ai=231651","analytics","-1",NULL,"Akamai",NULL,NULL,"0",NULL
"4","1737035047379","tracking","https://www.canada.ca/","{""reqUrl"":""https://dpm.demdex.net/ibs:dpid=411&dpuuid=Z4kNJwAAAEKbRRva"",""requestBody"":null,""responseData"":""GIF89a\u0001\u0000\u0001\u0000�\u0000\u0000\u0000\u0000\u0000���!�\u0004\u0001\u0000\u0000\u0000\u0000,\u0000\u0000\u0000\u0000\u0001\u0000\u0001\u0000\u0000\u0002\u0001D\u0000;""","https://dpm.demdex.net/ibs:dpid=411&dpuuid=Z4kNJwAAAEKbRRva","trackingPixel","[11,70]",NULL,"Adobe",NULL,NULL,"0",NULL
"5","1737035113880","monetization","https://whc.ca/",NULL,"https://connect.facebook.net/en_US/fbevents.js","social","-1",NULL,"Facebook",NULL,NULL,"0",NULL
"6","1737035114103","monetization","https://whc.ca/en",NULL,"https://analytics.twitter.com/i/adsct?bci=3&dv=Atlantic%2FReykjavik%26en-US%2Cen%26na%26Win32%26255%262560%261440%264%2624%262560%261400%2610%26unspecified&eci=2&event_id=c6e1fd9f-4c73-4259-90c5-156c8fac837a&events=%5B%5B%22pageview%22%2C%7B%7D%5D%5D&integration=advertiser&p_id=Twitter&p_user_id=0&pl_id=31c51cab-559e-40f8-b3d1-9a18ec47e4b3&tw_document_href=https%3A%2F%2Fwhc.ca%2Fen&tw_iframe_status=0&tw_order_quantity=0&tw_sale_amount=0&txn_id=o78mh&type=javascript&version=2.3.31","social","-1",NULL,"X",NULL,NULL,"0",NULL
"7","1737035114342","monetization","https://whc.ca/en",NULL,"https://www.facebook.com/tr/?id=944583855629362&ev=PageView&dl=https%3A%2F%2Fwhc.ca%2Fen&rl=https%3A%2F%2Fwhc.ca%2F&if=false&ts=1737035113889&sw=2560&sh=1440&v=2.9.180&r=stable&ec=0&o=4126&fbp=fb.1.1737035113888.329148451348170878&cs_est=true&it=1737035113528&coo=false&rqm=GET","social","-1",NULL,"Facebook",NULL,NULL,"0",NULL
"8","1737035113509","monetization","https://whc.ca/",NULL,"https://static.ads-twitter.com/uwt.js","advertising","-1",NULL,"X",NULL,NULL,"0",NULL
"9","1737035114389","monetization","https://whc.ca/",NULL,"https://bat.bing.com/bat.js","advertising","-1",NULL,"Microsoft",NULL,NULL,"0",NULL
"10","1737035113497","monetization","https://whc.ca/",NULL,"https://www.clickcease.com/monitor/stat.js","advertising","-1",NULL,NULL,NULL,NULL,"0",NULL
"11","1737035114015","monetization","https://whc.ca/en",NULL,"https://stats.g.doubleclick.net/g/collect?v=2&tid=G-ZY9CMJW5TZ&cid=1558690183.1737035113&gtm=45je51d0v884351529za200&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=101925629~102067555~102067808~102081485~102123608~102198178","advertising","-1",NULL,"Google",NULL,NULL,"0",NULL
"12","1737035114073","monetization","https://whc.ca/en",NULL,"https://t.co/i/adsct?bci=3&dv=Atlantic%2FReykjavik%26en-US%2Cen%26na%26Win32%26255%262560%261440%264%2624%262560%261400%2610%26unspecified&eci=2&event_id=c6e1fd9f-4c73-4259-90c5-156c8fac837a&events=%5B%5B%22pageview%22%2C%7B%7D%5D%5D&integration=advertiser&p_id=Twitter&p_user_id=0&pl_id=31c51cab-559e-40f8-b3d1-9a18ec47e4b3&tw_document_href=https%3A%2F%2Fwhc.ca%2Fen&tw_iframe_status=0&tw_order_quantity=0&tw_sale_amount=0&txn_id=o78mh&type=javascript&version=2.3.31","advertising","-1",NULL,NULL,NULL,NULL,"0",NULL
"13","1737035114702","monetization","https://whc.ca/",NULL,"https://static.hotjar.com/c/hotjar-735481.js?sv=6","analytics","-1",NULL,"Hotjar",NULL,NULL,"0",NULL
"14","1737035114356","monetization","https://whc.ca/en",NULL,"https://www.google-analytics.com/analytics.js","analytics","-1",NULL,"Google",NULL,NULL,"0",NULL
"15","1737035128790","monetization","https://whc.ca/en",NULL,"https://www.clarity.ms/tag/gmtoi0xaa9?ref=gtm2","analytics","-1",NULL,"Microsoft",NULL,NULL,"0",NULL
"16","1737035118643","monetization","https://whc.ca/en",NULL,"https://vc.hotjar.io/sessions/735481?s=0.25&r=0.2251867945289373","analytics","-1",NULL,NULL,NULL,NULL,"0",NULL
"17","1737035113497","tracking","https://whc.ca/",NULL,"https://www.clickcease.com/monitor/stat.js","fingerprinting","-1",NULL,NULL,NULL,NULL,"0",NULL
"18","1737035114379","tracking","https://whc.ca/en","{""reqUrl"":""https://www.google.ca/ads/ga-audiences?v=1&t=sr&slf_rd=1&_r=4&tid=G-ZY9CMJW5TZ&cid=1558690183.1737035113&gtm=45je51d0v884351529za200&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=101925629~102067555~102067808~102081485~102123608~102198178&tag_exp=101925629~102067555~102067808~102081485~102123608~102198178&z=1899225735"",""requestBody"":null,""responseData"":""GIF89a\u0001\u0000\u0001\u0000�\u0000\u0000\u0000\u0000\u0000���!�\u0004\u0001\u0000\u0000\u0000\u0000,\u0000\u0000\u0000\u0000\u0001\u0000\u0001\u0000\u0000\u0002\u0001D\u0000;""","https://www.google.ca/ads/ga-audiences?v=1&t=sr&slf_rd=1&_r=4&tid=G-ZY9CMJW5TZ&cid=1558690183.1737035113&gtm=45je51d0v884351529za200&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=101925629~102067555~102067808~102081485~102123608~102198178&tag_exp=101925629~102067555~102067808~102081485~102123608~102198178&z=1899225735","trackingPixel","[11,333]",NULL,"Google",NULL,NULL,"0",NULL
"19","1737035114342","tracking","https://whc.ca/en","{""reqUrl"":""https://www.facebook.com/tr/?id=944583855629362&ev=PageView&dl=https%3A%2F%2Fwhc.ca%2Fen&rl=https%3A%2F%2Fwhc.ca%2F&if=false&ts=1737035113889&sw=2560&sh=1440&v=2.9.180&r=stable&ec=0&o=4126&fbp=fb.1.1737035113888.329148451348170878&cs_est=true&it=1737035113528&coo=false&rqm=GET"",""requestBody"":null,""responseData"":""""","https://www.facebook.com/tr/?id=944583855629362&ev=PageView&dl=https%3A%2F%2Fwhc.ca%2Fen&rl=https%3A%2F%2Fwhc.ca%2F&if=false&ts=1737035113889&sw=2560&sh=1440&v=2.9.180&r=stable&ec=0&o=4126&fbp=fb.1.1737035113888.329148451348170878&cs_est=true&it=1737035113528&coo=false&rqm=GET","trackingPixel","[11,288]",NULL,"Facebook",NULL,NULL,"0",NULL
"20","1737035336353","monetization","https://www.sickkids.ca/",NULL,"https://dl.episerver.net/13.5.10/epi-util/find.js","advertising","-1",NULL,NULL,NULL,NULL,"0",NULL
